Total number of Nodes,MinP,MaxP,VarP,SumMinP,SumMaxP,MinM,MaxM,SumM,VarM,VarX×VarY,mean_distance,median_distance,std_distance,min_distance,max_distance,sum_distance,density,percentile_25,percentile_50,percentile_75,Total Time Window,Average Time Window,Max Time Window,Min Time Window,Standard Deviation of Time Window,Mean Latitude,Mean Longitude,Standard Deviation of Latitude,Standard Deviation of Longitude,Min Latitude,Max Latitude,Min Longitude,Max Longitude,Average Distance from Center,Max Distance from Center,Min Distance from Center,Standard Deviation of Distance from Center,AvgDepotDist,MaxDepotDist,MinDepotDist,StdDevDepotDist,tour_length
99,0,1216,33499.45325658806,3795.0,90212,1100.8860297528763,1834.3701751265855,163776.3343022378,15450.94220198409,1.778873042840818e-07,312.85236200387715,353.0,183.0285585819548,0,1216,3066266,30972.383838383837,141.0,353.0,431.0,7770514,78490.04040404041,86399,7200,20795.012384198606,47.48702454545454,7.5756523232323225,0.01499037275381878,0.028135850304911145,47.46115,47.54438,7.52035,7.6854,0.02922970961319318,0.11688729507218354,0.011866000057794434,0.012726406547301672,0.11988176014917452,0.17033965157883915,0.08696381143901062,0.021380508906171693,-1
31,0,1358,66511.42338939774,1873.0,35237,1038.8032661704774,1383.1578992268196,36750.370616723485,9934.898578009424,5.565726505511777e-07,379.28511966701353,387.0,257.89808721546916,0,1358,364493,11757.838709677419,280.0,387.0,460.0,2552312,82332.64516129032,86399,14400,15644.39401923028,47.46010903225806,7.856110322580645,0.019923287614900836,0.03744552520609726,47.43107,47.52725,7.6854,7.887,0.0313847012143239,0.1834391555391392,0.014718343867497182,0.02853253015479247,0.19025104334070397,0.22151027967117246,0.1584275765136867,0.02086152737554652,30020
59,0,1260,66774.02606854743,2824.0,57951,945.2280148197048,1975.0049731754593,102330.24761278587,42394.49167076387,2.795986576423086e-07,415.1858661304223,447.0,258.40670670194964,0,1260,1445262,24495.966101694914,159.0,447.0,610.0,4638489,78618.45762711864,86399,7200,21536.79230740438,47.44066050847458,7.755253559322034,0.02025591442598881,0.026104518523260095,47.40523,47.52725,7.6854,7.80987,0.028826137773127317,0.11125313385513354,0.0124359929119864,0.0161493571899594,0.11488399253157734,0.14901994665144871,0.08684555313889082,0.022425438249776865,-1
31,0,1791,127805.75787231694,2605.0,48843,1342.0709442331424,1831.554909659215,49366.08737841702,27118.127936000426,6.97310533301358e-07,438.8605619146722,424.0,357.49931170887163,0,1791,421745,13604.677419354839,220.0,424.0,546.0,2564971,82741.0,86399,18000,14242.738181376002,47.407748064516134,7.616281935483872,0.027297684342219988,0.03059055140012321,47.38467,47.52725,7.57576,7.6854,0.03379482240250308,0.1380507856799306,0.00944776698699982,0.02321325880169215,0.14464659984957287,0.1728146281424144,0.09242641235058216,0.022530530663036542,26121
59,0,1341,37223.654547058555,2351.0,51888,896.2623140538827,1304.882331210399,67504.99836257419,5229.567385479962,3.7045077499396305e-08,233.61591496696352,177.0,192.9343270313983,0,1341,813217,13783.338983050848,118.0,177.0,264.0,4670948,79168.61016949153,86399,7200,20216.83855904796,47.47186423728812,7.598628644067796,0.012493662420982156,0.01540548894669915,47.44629,47.52725,7.55745,7.6854,0.012798073740895748,0.1029410069966759,0.0012967832940882001,0.015153547403130596,0.10504202543042057,0.1514124304672525,0.0893017049109368,0.012080229589014889,-1
23,0,2487,342857.4047262553,3274.0,53040,1957.7330723591242,2316.083988865313,48167.69335858089,7623.418740498594,3.4082818242652363e-06,399.6162570888469,233.0,585.5402673824024,0,2487,211397,9191.173913043478,167.0,233.0,340.0,1738781,75599.17391304347,86399,7200,24189.963426562885,47.45042043478261,8.138995652173914,0.01884649165327748,0.09795739623299818,47.42092,47.52725,7.6854,8.18753,0.04290333185954713,0.4600562984707122,0.0021479184982742946,0.09005634813679284,0.4810703587567449,0.5085070454772495,0.45673306974643363,0.0157097632706922,-1
8,0,2279,555659.4606933594,2183.0,16073,1543.7110723836893,1921.2305952175548,13799.349662928023,14918.12312887906,1.2579375250350634e-05,636.234375,477.5,745.4256909265735,0,2279,40719,5089.875,101.75,477.5,599.75,610193,76274.125,86399,5400,26787.901305615098,47.45879375,8.026185,0.026687769641496103,0.1328976360775467,47.43897,47.52725,7.6854,8.13076,0.08719412022242318,0.34759268460234216,0.02306695827504128,0.10378441174894822,0.3972740377618451,0.45359119259527253,0.3700294196411958,0.035397573247743515,55821
16,0,1450,120774.5648803711,1688.0,19405,932.3675844322346,1415.3424276478113,19411.58226427942,21504.86717622164,6.764331517629015e-07,500.7109375,544.5,347.5263513467304,0,1450,128182,8011.375,198.0,544.5,601.5,1261786,78861.625,86399,18000,20146.597807927148,47.444129375,7.6194175,0.025287754810567695,0.03252386652521493,47.42101,47.52725,7.57653,7.6854,0.0347370989127531,0.10612600344232545,0.010677944869710167,0.0221496364808769,0.11589981918777097,0.149895870523509,0.09242641235058216,0.019779611360579565,27842
127,0,2594,94399.7696683823,6487.0,308649,2261.6640675243325,3050.0726220862343,343805.46919698344,39323.8649787378,9.028851937451952e-07,371.64331328662655,336.0,307.2454550817348,0,2594,5994235,47198.700787401576,216.0,336.0,459.0,10015987,78866.03937007874,86399,4500,20972.831589659367,47.46615968503937,8.206389527559052,0.019778752177427323,0.04804159046024635,47.42384,47.52725,7.6854,8.24379,0.025218926320801884,0.524558971335153,0.002372679539342123,0.04542245267345307,0.5290747935251202,0.5629846894010544,0.5012079952474826,0.01210037979869113,-1
19,0,1203,79545.47368421052,1661.0,19098,851.369083176899,1164.0788768717296,18395.17581604668,4561.298328895595,6.497747680829214e-07,309.94736842105266,261.0,282.038071338269,0,1203,111891,5889.0,119.0,261.0,374.0,1405785,73988.68421052632,86399,7200,24630.816793201902,47.43561421052632,7.800984736842104,0.029003269201535824,0.027792938589812157,47.40556,47.52725,7.6854,7.81173,0.027761768797512437,0.1475023705006943,0.012858396935277119,0.029033106156029727,0.15652006980834232,0.1747032506852705,0.137902456105756,0.013054501883044203,54078
22,0,1178,101149.35566218157,1923.0,24021,1083.7909266677188,1328.5365324980035,26432.38237971731,5104.458124813828,2.1738581290010837e-07,358.93801652892563,251.0,318.03986489460965,0,1178,173726,7896.636363636364,109.75,251.0,576.75,1900778,86399.0,86399,86399,0.0,47.43971636363637,7.706325909090908,0.02068042169111445,0.022545309864821724,47.42456,47.52725,7.6854,7.76224,0.022062559189100515,0.09000017314606291,0.00586485549342693,0.021194676696061714,0.09623799880678995,0.12658888418814707,0.07878713664044423,0.014301587322754387,915
121,0,1260,44613.34663234224,4236.0,104712,1432.1447621782897,2433.6424576281224,240434.64761858058,59389.9714861686,1.3564018344071266e-07,368.06126630694627,353.0,211.21871752366607,0,1260,5388785,44535.413223140495,192.0,353.0,506.0,8646146,71455.7520661157,86399,3600,28887.64464516172,47.469920247933885,7.732983057851239,0.024731653370749822,0.014891588720364538,47.40523,47.52725,7.6854,7.76415,0.024570225548430018,0.07450401241837172,0.0028120704099369523,0.015156454386388867,0.07696537453714221,0.1396204139801908,0.040956026418590676,0.022667052407794472,-1
19,0,2089,261807.27813629422,2872.0,35722,1239.9296032648915,2144.144216477201,35002.01029884078,97601.98071978956,3.382852457747055e-06,655.3434903047091,709.0,511.67106439224625,0,2089,236579,12451.526315789473,160.0,709.0,778.0,1426485,75078.15789473684,86399,15300,22461.325768771057,47.431946842105255,7.454943157894736,0.02850068495070447,0.06453365022281261,47.39495,47.52725,7.41095,7.6854,0.052709952416084595,0.2493853403426948,0.022673704081744482,0.04688861237052907,0.2637997380809007,0.2943710977660696,0.20139802630612014,0.036211737655131485,27425
166,-26,955,19964.97667396804,4407.0,116910,1075.4117199797854,2156.5582533286693,269164.04129136784,105391.26907747172,4.85169364294992e-08,272.2838220351285,258.0,141.29747582305936,-26,955,7503053,45199.114457831325,162.0,258.0,376.0,13183952,79421.39759036145,86399,7200,20341.698840298264,47.534230602409636,7.577404457831325,0.01128073673674967,0.019525817277868358,47.50735,47.54698,7.5406,7.6854,0.01941917735464383,0.1082209126662092,0.001915247882659316,0.011463337758325202,0.10948554423967233,0.14575869133605684,0.0743645648141639,0.017528730600988363,-1
298,0,953,31059.126045348687,8591.0,221272,1662.4106293786567,3703.4868170451,860128.6781454938,211981.64819924007,2.2966640979891437e-07,398.3866154677717,413.0,176.23599531692918,0,953,35378325,118719.21140939597,257.0,413.0,540.0,23137841,77643.76174496644,86399,3600,22987.566026421184,47.517898926174496,7.599894429530202,0.022860476227400624,0.02096348429216509,47.48343,47.55678,7.5406,7.6854,0.02888405477148508,0.08601537748016724,0.0005280462615864189,0.011304000485193349,0.08939095603060943,0.14575869133605684,0.06153245810139543,0.01995298831996313,-1
26,0,1690,168518.27270359933,1720.0,34100,1621.4905891707267,2264.0389029003354,51069.9769051631,54898.846014951894,6.698916447827293e-07,627.5310650887574,726.0,410.5097717516592,0,1690,424211,16315.807692307691,133.75,726.0,921.0,2201375,84668.26923076923,86399,41400,8653.653846153846,47.429748461538466,7.619683846153846,0.03219961164270232,0.02541860116542804,47.3909,47.52725,7.58415,7.6854,0.03768144754246478,0.11758045279168533,0.02626583891831207,0.016218162234125817,0.12416554783961047,0.15368191988649818,0.08072648202417833,0.026670643218522513,1124
47,0,1358,49014.30106640169,2512.0,52091,1019.2689286621908,1423.739180931377,56732.07850756988,11070.118701189596,2.2804975006990256e-07,311.8605703938434,297.0,221.39173667145232,0,1358,688900,14657.446808510638,166.0,297.0,396.0,3797899,80806.36170212766,86399,14400,16547.591287627427,47.46024191489361,7.854769361702127,0.015376762052747128,0.031056313806570073,47.43107,47.52725,7.6854,7.887,0.023107829372822766,0.18214297722671569,0.0006531933259467502,0.025825717030809978,0.18649739308525823,0.22151027967117246,0.1584275765136867,0.0185216664726707,30020
56,0,1034,52997.60458817616,2089.0,45450,1021.0819191985948,1665.016945430715,77575.6124146971,34873.47528210881,2.940156953133789e-07,286.50191326530614,191.0,230.21208610361046,0,1034,898470,16044.107142857143,93.0,191.0,445.25,4492749,80227.66071428571,86399,15300,18142.56223268996,47.54978678571428,7.835352321428571,0.019846315428737875,0.027321552127988605,47.49453,47.57462,7.6854,7.85814,0.0252337648466589,0.1516364250836488,0.007557955931574782,0.022441046286723776,0.15557811287564974,0.17439515044862908,0.09380442047153262,0.019188504974139077,-1
77,0,1218,47366.67777629822,3403.0,71151,1288.1753480302,2049.4262960294873,129736.38555264223,54172.23304708424,2.2079374220510405e-07,382.2143700455389,378.0,217.63887009516066,0,1218,2266149,29430.506493506495,206.0,378.0,512.0,6037073,78403.54545454546,86399,1800,22367.871990665335,47.45195844155844,7.734055714285715,0.019435025288403084,0.02417732620477035,47.41342,47.52725,7.6854,7.76847,0.02624349759855184,0.08964483981363608,0.002192233342928691,0.016539109533694554,0.094984725274959,0.12658888418814707,0.07878713664044423,0.009734648303805304,-1
26,0,4171,569184.702662722,4328.0,75936,2314.83617130889,3344.4436872106367,76301.1300154194,80743.33190838255,2.1744258494277313e-06,640.3461538461538,302.5,754.4433064602813,0,4171,432874,16649.0,147.75,302.5,808.0,1745081,67118.5,86399,3600,32082.794166931475,47.42682807692309,7.5189988461538455,0.028406915872348896,0.051909663790304844,47.37986,47.52725,7.42126,7.6854,0.04122595198583191,0.19435510447579532,0.006275656664286572,0.04244981680835707,0.20240184580508166,0.2943710977660696,0.16279031451533105,0.044271711314293916,-1
7,0,2279,601325.9291961683,2102.0,14163,1515.326084662025,1910.422690700374,11985.421317971624,19256.649606354033,1.5723857236616837e-05,693.7755102040817,510.0,775.4520805286219,0,2279,33995,4856.428571428572,107.0,510.0,605.0,523794,74827.71428571429,86399,5400,28343.745667956377,47.46076714285715,8.022667142857143,0.027979116556199213,0.1417247007117559,47.43897,47.52725,7.6854,8.13076,0.09832202015695622,0.3437573212964311,0.026580457951245584,0.10583714899484613,0.40106023858818896,0.45359119259527253,0.3700294196411958,0.0368981346446188,57072
9,0,1575,246917.7853985673,2204.0,12638,1017.6415544450479,1375.3798667196556,10767.294422779018,8774.207570269584,2.5531770684929315e-06,469.641975308642,326.0,496.90822633416656,0,1575,38041,4226.777777777777,90.0,326.0,532.0,777591,86399.0,86399,86399,0.0,47.491055555555555,7.899004444444444,0.020929915385034508,0.07634366321824144,47.44966,47.52725,7.6854,7.9361,0.053164600131252855,0.2166492476217302,0.016471844515064286,0.05865101503374826,0.244385856911499,0.2624322733582899,0.22248196196546066,0.011370127709608262,1484
19,0,1866,209208.66962346822,2193.0,31208,1529.2669038326485,1862.017270540065,31992.963990256536,14649.105590439309,1.5991119331029641e-06,567.634349030471,563.0,457.39334234711833,0,1866,204916,10785.052631578947,124.0,563.0,790.0,1515583,79767.52631578948,86399,10800,19761.35993181063,47.48450789473685,7.980922105263159,0.01470912591018085,0.08597111642130609,47.4696,47.52725,7.6854,8.05965,0.061727808421185824,0.29859705668592257,0.003010493650915909,0.061620361174572015,0.31523332360232303,0.37862471472422476,0.24670050668776583,0.052645252519630946,54677
315,-26,897,12741.355961627378,7502.0,198577,1167.1052916959814,2961.018298673509,570022.6456548187,111047.78292447476,2.1203310562117647e-08,253.48351725875534,249.0,112.87761497138119,-26,897,25151902,79847.30793650793,172.0,249.0,330.0,23897434,75864.86984126984,86399,2700,25044.244373512283,47.55113393650793,7.587413396825396,0.007731269740831173,0.018834366247730244,47.52725,47.56845,7.55736,7.6854,0.017945365102896637,0.10085542536131578,0.0011265439717198804,0.009616119543915388,0.10139152771826078,0.13329548079360992,0.06521369488075326,0.01843353517529646,-1
51,0,1746,77089.88916545126,3879.0,76100,1267.762340875125,1728.4578244725537,77114.76235621523,7456.339386563064,4.1185749878768046e-07,320.2141484044598,290.0,277.6506603007658,0,1746,832877,16330.921568627451,152.0,290.0,376.0,3882558,76128.58823529411,86399,12600,22746.51585488055,47.51317901960784,8.010369215686273,0.012265133150345168,0.052324034287225395,47.4829,47.53767,7.6854,8.06714,0.02944591921018024,0.3252737057201956,0.0041152515954605935,0.044957489889382966,0.33198030301334214,0.3828001678421795,0.2780450123631066,0.025575858405337527,51072
75,0,2985,153036.0415020247,5147.0,191565,2345.86913530998,2686.505536938273,188216.42427207693,6760.235419293794,8.440162485913772e-07,315.77155555555555,243.0,391.198212549629,0,2985,1776215,23682.866666666665,158.0,243.0,338.0,5310843,70811.24,86399,9000,28327.395969668654,47.3604448,7.361475733333333,0.02223944072198468,0.041309652566063594,47.32489,47.52725,7.32974,7.6854,0.022912020575007356,0.36434997637241207,0.0035503272963357826,0.040940437612780774,0.3696240681517691,0.3943645268022976,0.33731250554937997,0.012397948324878528,-1
67,0,2790,165440.72429975483,5369.0,170486,2147.4885956988724,2666.717530609439,164683.95239508076,7590.857548401171,9.436440583054306e-07,301.0530184896413,221.0,406.7440525683871,0,2790,1351427,20170.55223880597,147.0,221.0,312.0,4814048,71851.46268656716,86399,9000,27710.937064001024,47.364100298507466,7.3538523880597015,0.021982956693437132,0.04418938938926034,47.33786,47.52725,7.30523,7.6854,0.020943577762555555,0.3695154179197642,0.0007701278054410384,0.04469137579091737,0.3752354532551676,0.42473262295237096,0.3468070836935133,0.016783098075006737,-1
19,0,1783,141373.2505735837,1837.0,25771,1226.4746226481818,1694.0975551354147,26805.8407016737,20994.859491671865,7.75142081196039e-07,502.0387811634349,465.0,375.99634383007464,0,1783,181236,9538.736842105263,135.0,465.0,708.0,1587582,83556.94736842105,86399,32400,12057.808129671279,47.43480894736842,7.577935789473685,0.027652102974131777,0.03183922528080722,47.39392,47.52725,7.5398,7.6854,0.030700626617358534,0.141752970888372,0.009458769692714402,0.028911011581671028,0.15047542882375745,0.18279591078577148,0.12504607310907584,0.02108439702918874,29662
54,0,1190,51505.708009449765,2532.0,47662,1131.2368599605184,1807.2147282694643,79884.91185868406,37202.07384440178,2.623482988451418e-07,425.48765432098764,458.0,226.94869025718074,0,1190,1240722,22976.333333333332,235.0,458.0,573.0,4357751,80699.0925925926,86399,1800,18456.425863085595,47.47297314814816,7.786563518518519,0.015398434122419861,0.033263088159645154,47.44531,47.52725,7.6854,7.8543,0.03169770123957099,0.11480432973539811,0.0027943090436785807,0.01840653534660256,0.11817068071788815,0.17467659402450098,0.0853251779957139,0.02886691779874567,60527
43,0,3886,504105.9153369851,6210.0,155214,2961.17904314842,3835.7206502789995,149610.67450395282,83988.39398176823,5.993947413993787e-06,561.5689561925365,381.0,710.0041657180507,0,3886,1038341,24147.46511627907,213.0,381.0,674.0,2955568,68734.13953488372,86399,12600,30241.672740112524,47.4136188372093,7.1169693023255824,0.02580020021639526,0.09489282763582577,47.35921,47.52725,7.05944,7.6854,0.05424671838734647,0.5796770645935475,0.015530587433352902,0.08202190324622166,0.5939522438622317,0.6351661074868523,0.5356284542479054,0.033873036988579304,31151
31,0,1686,121837.76522244756,2499.0,46575,1193.8401713959493,1790.4141258199131,47986.32271289839,32801.32829716087,4.64940988808443e-07,384.37148803329865,340.0,349.05266826432876,0,1686,369381,11915.516129032258,115.0,340.0,511.0,2564071,82711.96774193548,86399,17100,14374.979370495988,47.50550677419355,7.959492580645161,0.011370893342240923,0.05996589659657055,47.49228,47.5384,7.6854,8.00962,0.04273882949642388,0.27495365179097897,0.008504943778678787,0.043572909282108066,0.2843117613785942,0.3254579819270073,0.23820816652667565,0.033700091470720804,26919
122,0,1287,33261.98133036393,3632.0,101013,1310.979351727455,2289.0870057016464,218986.0224373015,49664.70720839162,2.2765180181120456e-07,347.9860924482666,368.0,182.37867564593162,0,1287,5179425,42454.30327868852,202.0,368.0,445.0,9524895,78072.90983606558,86399,14400,20448.40896692835,47.55088819672132,7.819621475409837,0.013121250503704796,0.036363051339803706,47.51825,47.57462,7.6854,7.90953,0.03349813582966741,0.13628708231314254,0.014650427807293939,0.019295429859407805,0.13796041086357605,0.22783301999490768,0.08345658751710419,0.03466105621334093,-1
136,0,1260,48650.802400693836,5042.0,121510,1421.4833361668366,2879.016500014013,309655.7177181954,134702.21428575454,2.0505191574272368e-07,405.26692257785464,395.0,220.56926893992699,0,1260,7495817,55116.30147058824,218.0,395.0,572.0,9942131,73103.9044117647,86399,3600,27647.212421412147,47.46421566176471,7.735454411764706,0.027981516055041178,0.016183061122699825,47.40523,47.52725,7.6854,7.77415,0.02838833440849894,0.0804908189414902,0.007503486055819121,0.0154583044849945,0.08292735443770244,0.1396204139801908,0.040956026418590676,0.026503077376191665,-1
44,0,1098,49188.82080181511,1978.0,36504,1078.3215492775628,1490.0791391429823,57906.0919777623,11596.656953994629,2.431649308783579e-07,400.33780991735534,465.0,221.7855288376929,0,1098,775054,17614.863636363636,172.75,465.0,549.0,3540560,80467.27272727272,86399,1800,19312.408230277564,47.471832272727276,7.780424999999999,0.015972926507010574,0.030872086134123306,47.44531,47.52725,7.6854,7.84112,0.030060857348294626,0.11000397775114393,0.012185274017950245,0.017451788990145687,0.11337778284803979,0.16833609832712787,0.0853251779957139,0.02764213094127624,60470
16,0,2484,337394.5065765381,2684.0,30456,1630.9386101260832,2069.516232722034,29654.406917611934,12606.528768318354,3.914994012632794e-06,601.53515625,621.0,580.8567005523291,0,2484,153993,9624.5625,90.75,621.0,842.25,1335585,83474.0625,86399,39600,11328.234226197557,47.43265375,7.46498625,0.027245614297305203,0.07262212402868351,47.40384,47.52725,7.33847,7.6854,0.046806286418675166,0.23985552256123943,0.0020138776340686048,0.06185036740851226,0.25668202997844675,0.3600928849616448,0.22726281042000718,0.04356338056377066,30702
19,0,2526,368471.71246383927,3359.0,43367,1710.7337914658601,2329.7363641227284,39304.27583206701,34142.153232111435,1.1960643323704398e-05,582.9529085872576,434.0,607.0187084957425,0,2526,210446,11076.105263157895,218.0,434.0,648.0,1420184,74746.52631578948,86399,7200,26954.5567739647,47.45537947368422,8.13192947368421,0.03258694386175759,0.10612889375281692,47.42092,47.52725,7.6854,8.17541,0.0605760794919854,0.4522764015749722,0.014197720740967744,0.09303649602616548,0.4782135427344722,0.49787126820092886,0.45242642639439307,0.015486965516251462,47752
146,0,1178,30503.013984175992,5269.0,116550,1213.2714182105237,2528.6822384423276,271871.0701895219,82928.31216007212,1.015428655931565e-07,340.74723212610246,328.0,174.65112076415653,0,1178,7263368,49749.09589041096,211.0,328.0,443.0,10597324,72584.4109589041,86399,1800,28109.911555167368,47.47155143835616,7.734994109589041,0.019660542746369157,0.016207991672942772,47.42683,47.52725,7.6854,7.76847,0.02257343227501673,0.07457818364054573,0.0003385865847965242,0.011818463964374729,0.07719728770158286,0.11076990791726783,0.040956026418590676,0.017162623336633553,-1
104,0,1074,22717.149571440495,3118.0,89954,928.3697456376874,1731.4030854283385,140157.84193804517,42274.506866673524,1.9814855799847534e-08,257.76266642011836,242.0,150.72209383975692,0,1074,2787961,26807.31730769231,150.0,242.0,342.0,8380706,80583.71153846153,86399,7200,18334.49934847138,47.474978365384615,7.604007211538461,0.010262001333389857,0.013717134320084892,47.45598,47.52725,7.57831,7.6854,0.01383308556301411,0.0967321549377938,0.0012293654028160074,0.010105156561284771,0.0978332289678436,0.12372312071718843,0.0748236974494061,0.013150379780310605,-1
41,0,1732,84395.86766892175,2931.0,61028,1262.7140533342474,1690.8086173449096,59099.19958305703,14087.153267097347,3.216761460022788e-07,290.192742415229,243.0,290.50966880453694,0,1732,487814,11897.90243902439,134.0,243.0,341.0,2766570,67477.31707317074,86399,3600,31542.172673236146,47.42999487804878,7.518048780487805,0.01823225487064233,0.03110778188226762,47.40397,47.52725,7.48857,7.6854,0.022956394304814443,0.1935587492674137,0.005059538773410957,0.02780491272823351,0.19853815012482248,0.22276604611116127,0.16279031451533105,0.017799692132552773,-1
60,0,1866,90459.8175054784,3272.0,91716,1225.0334689305432,2170.079952444149,112284.9176920251,54037.81274865291,4.7445949303185907e-07,395.1452777777778,402.5,300.7653861492017,0,1866,1422523,23708.716666666667,158.0,402.5,568.0,4830246,80504.1,86399,12600,18072.62748163642,47.50555733333333,7.982326,0.012939883032272335,0.053231563168230654,47.47677,47.5384,7.6854,8.02938,0.041668486070327956,0.29771735129668114,0.01684060142763153,0.03556370563972636,0.3030444291037028,0.3446840884056012,0.23820816652667565,0.03679536507368995,32957
35,0,1879,135364.72579758434,2743.0,57430,1580.4318758762474,1874.5049022532403,59841.30790299942,9104.18323136257,8.728995807420269e-07,414.46938775510205,384.0,367.9194555844857,0,1879,507725,14506.42857142857,143.0,384.0,484.0,2849368,81410.5142857143,86399,10800,16687.168862626033,47.48879685714286,7.990224285714286,0.014549593960251251,0.06421422847605905,47.46084,47.52725,7.6854,8.05965,0.041974837884374776,0.3072401167764661,0.006397122318603952,0.05072741672669867,0.3164806420510117,0.37862471472422476,0.24670050668776583,0.03841252872256836,54681
38,0,1690,124991.34366487365,2385.0,47694,1624.322409336793,2416.2618910862684,76608.48690464221,64363.58184297997,1.2141409078366955e-06,625.6551246537396,725.0,353.5411484747902,0,1690,903446,23774.894736842107,268.75,725.0,872.0,3140965,82656.97368421052,86399,34200,12816.981629005124,47.429372105263155,7.651237631578947,0.029380192589915383,0.03750420014613176,47.3909,47.52725,7.60545,7.71025,0.045395383092262494,0.10366846046051309,0.01870448537649377,0.014457521887528179,0.11295152127995922,0.15368191988649818,0.08072648202417833,0.024711792129932412,27565
34,0,1670,111186.33856455261,2946.0,53075,1280.4669644543053,1683.7878603979568,51616.94168888858,13189.600939339241,4.502167425772001e-07,343.88754325259515,317.0,333.44615542026065,0,1670,397534,11692.176470588236,121.0,317.0,426.0,2483973,73058.0294117647,86399,9000,26501.299599082144,47.431095000000006,7.515072941176471,0.020401481671971415,0.03288888204146972,47.40894,47.52725,7.48857,7.6854,0.023968227643084348,0.19559419979251175,0.006925595629766834,0.03038787718809562,0.20183199174230354,0.22276604611116127,0.17208337659402145,0.014951046287551511,36626
211,0,991,15111.145985916395,5939.0,135241,1019.676221727465,2182.8413002735897,350087.18029190076,64154.47638790993,1.937242375913001e-08,279.89270232025336,287.0,122.92740128188018,0,991,12461103,59057.36018957346,188.0,287.0,365.0,15012735,71150.4028436019,86399,3600,29492.995001766263,47.554215545023695,7.594945876777252,0.007095757698060399,0.01961522089047104,47.52725,47.57242,7.55861,7.6854,0.01811073087994141,0.09438797077181411,0.0011995506166489773,0.010349304077371174,0.09526230850335506,0.12903219210724082,0.06521369488075326,0.017713961806923417,-1
60,0,1686,80286.08672098766,3310.0,88978,1290.5275665401339,2049.8875375655784,105857.24913512624,53092.44598439215,4.3582291154683697e-07,363.12888888888887,329.0,283.34799579490175,0,1686,1307264,21787.733333333334,155.0,329.0,505.25,4805046,80084.1,86399,12600,19271.40130063198,47.50998783333334,7.9866934999999994,0.012793066363160058,0.05160364466537223,47.49228,47.5384,7.6854,8.02938,0.03823591669491561,0.30178760004393407,0.016629049089205494,0.03694067357563597,0.30717759788759996,0.3446840884056012,0.23820816652667565,0.033702268646730864,50752
5,0,2128,831165.4784,2564.0,10395,1611.8260452046306,1888.373056363599,8802.931465755802,8274.38436825565,1.2771663036793795e-05,776.96,402.0,911.682772898556,0,2128,19424,3884.8,32.0,402.0,2060.0,386996,77399.2,86399,41400,17999.6,47.546494,8.055968,0.01927512137445526,0.18540720389456306,47.51901,47.56371,7.6854,8.15582,0.14994777433623654,0.37106734450770573,0.08375058268454043,0.11073855034092304,0.4642087411752361,0.47163271345401886,0.45399640141745723,0.007626550104935968,843
151,-2,1063,65435.543996472414,4746.0,141006,2276.432239650865,3491.12456786411,453346.96643158863,82242.37723240224,8.297287623795553e-07,507.1064426998816,535.0,255.80372162357688,-2,1063,11562534,76573.07284768212,280.0,535.0,706.0,11567573,76606.44370860927,86399,3600,23102.941909691777,47.51949920529802,7.6582641721854285,0.023413304462602216,0.038904994646197816,47.46722,47.55787,7.608,7.72124,0.04428007840081628,0.06541768616415711,0.014818039373898072,0.01005266587014375,0.0463390370255882,0.08486462631744734,0.0,0.027017730860945718,-1
8,0,2356,761315.6240234375,2966.0,17976,1713.8427582482589,2153.2970069175317,15807.653236116981,18709.79947938075,3.0464428405361208e-06,627.03125,293.5,872.5340245649091,0,2356,40130,5016.25,75.0,293.5,355.0,644393,80549.125,86399,39600,15477.314450813972,47.5211225,8.118222500000002,0.010617731337247971,0.16438598372048038,47.51384,47.54709,7.6854,8.19303,0.10925483283673856,0.4328658715612746,0.026900575504993987,0.12328369464092294,0.49482843004120325,0.50777947900639,0.45971385360895994,0.01724023019695773,29561
18,0,1989,239772.23688271604,2955.0,30336,1378.807153544928,1680.5234799510145,28513.271534455762,6913.887044428206,8.518350325118209e-07,405.19444444444446,192.0,489.665433620463,0,1989,131283,7293.5,104.0,192.0,474.25,1555182,86399.0,86399,86399,0.0,47.39917833333333,7.6219577777777765,0.03190729858163822,0.028925955387190377,47.36349,47.52725,7.56804,7.6854,0.026442564662864897,0.14292399155940444,0.003420938296307619,0.03399378431257321,0.15296799775122719,0.20147135578042122,0.13791982381079274,0.0139123930949396,1392
11,0,1333,101448.22962912369,1647.0,10351,822.9137809692403,1123.0609956720962,9793.614236415651,6368.84453121202,8.724663992403314e-07,400.43801652892563,411.0,318.5093870345483,0,1333,48453,4404.818181818182,98.0,411.0,447.0,903590,82144.54545454546,86399,39600,13453.766565292726,47.45807727272727,7.78648909090909,0.027332896626895628,0.03417343983392152,47.42485,47.52725,7.6854,7.81378,0.03076706681923447,0.12249028736668731,0.005776883328555282,0.03111750034048329,0.13506656000390393,0.1578295032622236,0.11267652328679921,0.01917509501181771,29893
9,0,1794,339013.66011278774,2068.0,14153,1203.305447506991,1520.0924314001436,12407.825289961467,6015.821898674565,5.241402050929419e-07,417.71604938271605,145.0,582.2487957160477,0,1794,33835,3759.4444444444443,50.0,145.0,348.0,777591,86399.0,86399,86399,0.0,47.53882333333333,8.002224444444444,0.006444063590277164,0.1123476311485533,47.52725,47.55235,7.6854,8.05003,0.07076699196616845,0.31703575609381224,0.016409060768631103,0.08749599435578276,0.3567040739170572,0.3648404432077123,0.33329765810758394,0.009180894617341754,1621
